     1  37  -.253712E+01  -.189693E+01  0.191863E+01  0.126121E+01  -.154963E+01  -.107000E+01  0.157944E+05
     1  38  -.259572E+01  -.117055E+01  0.187018E+01  0.350832E+00  -.187013E+01  -.153645E+01  0.295827E+05
     1  39  -.156914E+01  -.110229E+01  0.235628E+01  0.172764E+01  -.798065E+00  -.254706E+01  0.204215E+05
     1  40  -.337373E+01  -.151774E+01  0.315569E+01  0.488984E+00  -.215913E+01  -.128573E+01  0.196314E+06
     1  41  -.275137E+01  -.157108E+01  0.258459E+01  0.353232E+00  -.163102E+01  0.285221E+00  0.469396E+05
     1  42  -.114056E+01  -.141647E+01  0.215965E+01  0.101417E+01  -.212705E+01  -.787464E+00  0.225552E+05
     1  43  -.222770E+01  -.147754E+01  0.217866E+01  0.137003E+01  -.203070E+00  0.317345E-02  0.177513E+05
     1  44  -.238587E+01  -.162798E+01  0.230679E+01  0.231263E+01  -.171978E+01  0.326445E+00  0.111456E+05
     1  45  -.231215E+01  -.201267E+01  0.292925E+01  0.206440E+01  -.648247E+00  -.113067E+01  0.621362E+04
     1  46  -.315237E+01  -.211244E+01  0.210367E+01  0.651549E+00  -.189336E+01  -.946880E+00  0.195301E+05
     1  47  -.297345E+01  -.202284E+01  0.315945E+01  0.107974E+01  -.891673E+00  0.381252E+00  0.582349E+07
     1  48  -.323471E+01  -.239457E+01  0.237149E+01  0.218165E+01  -.152042E+01  -.262887E+01  0.867457E+04
     1  49  -.263157E+01  -.120087E+01  0.294169E+01  0.223981E+01  -.145222E+00  -.542077E+00  0.170417E+05
     1  50  -.231824E+01  -.220600E+01  0.325067E+01  0.436275E+00  -.803040E+00  -.225046E+01  0.180651E+05
     1  51  -.233615E+01  -.126408E+01  0.189496E+01  0.754684E+00  -.100022E+01  -.797441E+00  0.249565E+05
     1  52  -.107416E+01  -.159559E+01  0.178943E+01  0.114437E+01  -.177837E+01  -.323001E+00  0.136420E+05
     1  53  -.867050E+00  -.106581E+01  0.324540E+01  0.789954E+00  -.162602E+01  -.709636E+00  0.156919E+06
