     2  46  -.257834E+01  -.170684E+01  0.268392E+01  0.233333E+01  -.861579E+00  -.100141E+01  0.136493E+04
     2  47  -.130532E+01  -.202747E+01  0.230590E+01  0.152976E+01  -.132915E+01  -.597934E+00  0.507826E+05
     2  48  -.197823E+01  -.208115E+01  0.251769E+01  0.240000E+01  -.155040E+01  -.270000E+01  0.427341E+03
     2  49  -.302509E+01  -.138092E+01  0.242409E+01  0.214684E+01  -.199055E+01  -.237729E+01  0.744868E+04
     2  50  -.135490E+01  -.212534E+01  0.269832E+01  0.175559E+01  -.138970E+01  -.152126E+01  0.106922E+05
     3   1  -.249463E+01  -.177830E+01  0.246213E+01  0.177869E+01  -.200881E+01  -.173832E+01  0.312966E+04
     3   2  -.274439E+01  -.202105E+01  0.206767E+01  0.240000E+01  -.187580E+01  0.779011E-01  0.310849E+04
     3   3  -.850019E+00  -.201319E+01  0.280677E+01  0.219700E+01  -.104805E+01  -.187434E+01  0.725500E+04
     3   4  -.257879E+01  -.239176E+01  0.204628E+01  0.136514E+01  -.959797E+00  -.139952E+01  0.292140E+04
     3   5  -.197030E+01  -.170000E+01  0.275151E+01  0.134141E+01  -.658237E+00  -.110000E+01  0.365307E+04
     3   6  -.210070E+01  -.125113E+01  0.231055E+01  0.787875E+00  -.825052E+00  -.239383E+01  0.141927E+05
     3   7  -.216790E+01  -.199033E+01  0.314063E+01  0.240000E+01  -.100000E+00  -.270000E+01  0.166319E+04
     3   8  -.283812E+01  -.181282E+01  0.235300E+01  0.165539E+01  -.125912E+01  -.136517E+01  0.154757E+04
     3   9  -.133141E+01  -.181760E+01  0.287151E+01  0.201527E+01  -.160191E+01  -.270000E+01  0.859051E+04
     3  10  -.189358E+01  -.182645E+01  0.304180E+01  0.209975E+01  -.194978E+01  -.110000E+01  0.283474E+05
     3  11  -.210000E+01  -.218134E+01  0.246383E+01  0.240000E+01  -.139612E+00  -.270000E+01  0.299926E+04
     3  12  -.210000E+01  -.178392E+01  0.282292E+01  0.177393E+01  -.125617E+01  -.106882E+01  0.861040E+05
     3  13  -.135696E+01  -.220352E+01  0.175000E+01  0.240000E+01  -.830454E+00  -.110000E+01  0.235939E+04
     3  14  -.850761E+00  -.150219E+01  0.210723E+01  0.170332E+01  -.131047E+01  -.233034E+01  0.830787E+04
     3  15  -.176855E+01  -.223833E+01  0.240895E+01  0.179483E+01  -.130656E+01  -.236706E+00  0.110128E+06
     3  16  -.321241E+01  -.239467E+01  0.280768E+01  0.140727E+01  -.122743E+01  -.248881E+01  0.423626E+04
     3  17  -.108479E+01  -.225630E+01  0.291176E+01  0.240000E+01  -.220000E+01  -.110000E+01  0.427917E+04
     3  18  -.800000E+00  -.206307E+01  0.175000E+01  0.216098E+01  -.212638E+01  -.138487E+01  0.811375E+03
     3  19  -.253919E+01  -.187614E+01  0.175000E+01  0.240000E+01  -.141178E+01  -.934962E+00  0.227842E+04
     3  20  -.182292E+01  -.167420E+01  0.175527E+01  0.240000E+01  -.907012E+00  -.270000E+01  0.295265E+04
     3  21  -.149216E+01  -.116185E+01  0.298472E+01  0.240000E+01  -.901184E+00  -.167835E+01  0.118416E+05
